-7,18.8978224096746
-6.998,20.6391669381028
-6.996,22.1567216128098
-6.994,23.1505151644546
-6.992,24.1450660448184
-6.99,25.1405480290386
-6.988,26.1363671415204
-6.986,27.1334039593028
-6.984,28.131073238165
-6.982,29.1299483843404
-6.98,30.1294027873594
-6.978,31.129508175586
-6.976,31.718875825716
-6.974,31.56781126667
-6.972,31.418872179508
-6.97,30.650985963596
-6.968,25.5742162311058
-6.966,24.0977055779264
-6.964,23.9932170625408
-6.962,23.8883068263198
-6.96,23.7835970176138
-6.958,23.6778217827856
-6.956,23.5721516024882
-6.954,34.297829321614
-6.952,57.440110519808
-6.95,58.71033596768
-6.948,57.208348204614
-6.946,52.40161092834
-6.944,64.292828951698
-6.942,63.234754223896
-6.94,80.897604052144
-6.938,83.868476068444
-6.936,101.267731748046
-6.934,72.180745499934
-6.932,72.839919215734
-6.93,71.115986393834
-6.928,120.617143668914
-6.926,218.5210015857
-6.924,175.539541284538
-6.922,305.37119447436
-6.92,171.49980334286
-6.918,231.8122024574
-6.916,191.77023048854
-6.914,224.35068713334
-6.912,197.13531273884
-6.91,226.14220538426
-6.908,175.43214775222
-6.906,159.71999428693
-6.904,155.099525629806
-6.902,134.363454168492
-6.9,130.015769122992
-6.898,143.383913867904
-6.896,164.848207161958
-6.894,181.44285501206
-6.892,156.657855123934
-6.89,160.83753687695
-6.888,157.390904107828
-6.886,207.178484926794
-6.884,158.653042997154
-6.882,112.08767871983
-6.88,111.679091857158
-6.878,116.284092184252
-6.876,161.202613007274
-6.874,139.779963621182
-6.872,128.349841343472
-6.87,118.892862497894
-6.868,111.949965504474
-6.866,93.772416210888
-6.864,91.33710496609
-6.862,94.022434655464
-6.86,103.459118085666
-6.858,101.608781892208
-6.856,101.584229386342
-6.854,102.581731056276
-6.852,105.256205674568
-6.85,93.132765176846
-6.848,81.843780812258
-6.846,104.886130927488
-6.844,72.0880713052159
-6.842,61.4756994772
-6.84,56.25501875789
-6.838,51.276924196984
-6.836,49.585127159634
-6.834,47.894436606446
-6.832,46.40448794007
-6.83,45.6810186446
-6.828,45.497879007864
-6.826,45.801888172104
-6.824,50.900517066036
-6.822,72.463213940902
-6.82,116.323389666996
-6.818,144.908176420622
-6.816,86.021054574404
-6.814,68.751466625506
-6.812,64.03313531204
-6.81,56.615591853764
-6.808,51.96344233097
-6.806,68.878955837476
-6.804,57.101872071256
-6.802,71.065622672948
-6.8,44.536213568406
-6.798,44.00051957151
-6.796,46.713301457294
-6.794,51.33233145412
-6.792,55.974471616918
-6.79,58.82880000392
-6.788,61.6280443392
-6.786,62.65232081293
-6.784,63.093506534278
