     3.32208      2104.3187    
     3.32558      2030.2865    
     3.32908      1965.5358    
     3.33258      1910.0899    
     3.33608      1864.0294    
     3.33958      1827.4442    
     3.34308      1800.3839    
     3.34658      1782.8088    
     3.35008      1774.5461    
     3.35358      1775.2530    
     3.35708      1784.3889    
     3.36058      1801.1993    
     3.36408      1824.7098    
     3.36758      1853.7342    
     3.37108      1886.8938    
     3.37458      1922.6483    
     3.37808      1959.3383    
     3.38158      1995.2363    
     3.38508      2028.6043    
     3.38858      2057.7564    
     3.39208      2081.1217    
     3.39558      2097.3053    
     3.39908      2105.1435    
     3.40258      2103.7496    
     3.40608      2092.5474    
     3.40958      2071.2911    
     3.41308      2040.0684    
     3.41658      1999.2879    
     3.42008      1949.6517    
     3.42358      1892.1130    
     3.42708      1827.8245    
     3.43058      1758.0785    
     3.43408      1684.2437    
     3.43758      1607.7030    
     3.44108      1529.7954    
     3.44458      1451.7656    
     3.44808      1374.7234    
     3.45158      1299.6156    
     3.45508      1227.2089    
     3.45858      1158.0857    
     3.46208      1092.6501    
     3.46558      1031.1433    
     3.46908      973.66504    
     3.47258      920.19983    
     3.47608      870.64506    
     3.47958      824.83862    
     3.48308      782.58449    
     3.48658      743.67472    
     3.49008      707.90696    
     3.49358      675.09691    
     3.49708      645.08577    
     3.50058      617.74297    
     3.50408      592.96480    
     3.50758      570.66964    
     3.51108      550.79093    
     3.51458      533.26853    
     3.51808      518.03962    
     3.52158      505.02988    
     3.52508      494.14556    
     3.52858      485.26716    
     3.53208      478.24499    
     3.53558      472.89688    
     3.53908      469.00821    
     3.54258      466.33414    
     3.54608      464.60399    
     3.54958      463.52744    
     3.55308      462.80229    
     3.55658      462.12340    
     3.56008      461.19230    
     3.56358      459.72704    
     3.56708      457.47174    
     3.57058      454.20536    
     3.57408      449.74916    
     3.57758      443.97252    
     3.58108      436.79663    
     3.58458      428.19595    
     3.58808      418.19732    
     3.59158      406.87666    
     3.59508      394.35361    
     3.59858      380.78435    
     3.60208      366.35304    
     3.60558      351.26248    
     3.60908      335.72451    
     3.61258      319.95069    
     3.61608      304.14387    
     3.61958      288.49092    
     3.62308      273.15711    
     3.62658      258.28218    
     3.63008      243.97826    
     3.63358      230.32941    
     3.63708      217.39275    
     3.64058      205.20082    
     3.64408      193.76484    
     3.64758      183.07857    
     3.65108      173.12240    
     3.65458      163.86739    
     3.65808      155.27892    
     3.66158      147.31997    
     3.66508      139.95357    
     3.66858      133.14475    
     3.67208      126.86158    
     3.67558      121.07577    
     3.67908      115.76251    
     3.68258      110.89998    
     3.68608      106.46854    
     3.68958      102.44962    
     3.69308      98.824672    
     3.69658      95.574119    
     3.70008      92.676411    
     3.70358      90.107347    
     3.70708      87.839615    
     3.71058      85.842635    
     3.71408      84.082678    
     3.71758      82.523255    
     3.72108      81.125752    
     3.72458      79.850266    
     3.72808      78.656585    
     3.73158      77.505275    
     3.73508      76.358789    
     3.73858      75.182565    
     3.74208      73.946033    
     3.74558      72.623487    
     3.74908      71.194778    
     3.75258      69.645783    
     3.75608      67.968622    
     3.75958      66.161622    
     3.76308      64.229021    
     3.76658      62.180437    
     3.77008      60.030122    
     3.77358      57.796060    
     3.77708      55.498960    
     3.78058      53.161187    
     3.78408      50.805717    
     3.78758      48.455147    
     3.79108      46.130826    
     3.79458      43.852136    
     3.79808      41.635951    
     3.80158      39.496286    
     3.80508      37.444132    
     3.80858      35.487463    
     3.81208      33.631398    
     3.81558      31.878473    
     3.81908      30.229005    
     3.82258      28.681502    
     3.82608      27.233087    
     3.82958      25.879911    
     3.83308      24.617528    
     3.83658      23.441216    
     3.84008      22.346225    
     3.84358      21.327966    
     3.84708      20.382120    
     3.85058      19.504695    
     3.85408      18.692017    
     3.85758      17.940690    
     3.86108      17.247521    
     3.86458      16.609433    
     3.86808      16.023370    
     3.87158      15.486210    
     3.87508      14.994695    
     3.87858      14.545378    
     3.88208      14.134596    
     3.88558      13.758468    
     3.88908      13.412921    
     3.89258      13.093734    
     3.89608      12.796606    
     3.89958      12.517240    
     3.90308      12.251428    
     3.90658      11.995155    
     3.91008      11.744688    
     3.91358      11.496667    
     3.91708      11.248183    
     3.92058      10.996837    
     3.92408      10.740789    
     3.92758      10.478774    
     3.93108      10.210106    
     3.93458      9.9346574    
     3.93808      9.6528109    
     3.94158      9.3654047    
     3.94508      9.0736544    
     3.94858      8.7790681    
     3.95208      8.4833552    
     3.95558      8.1883348    
     3.95908      7.8958478    
     3.96258      7.6076775    
     3.96608      7.3254819    
     3.96958      7.0507391    
     3.97308      6.7847093    
     3.97658      6.5284114    
     3.98008      6.2826143    
     3.98358      6.0478427    
     3.98708      5.8243921    
     3.99058      5.6123542    
     3.99408      5.4116459    
     3.99758      5.2220435    
     4.00108      5.0432154    
     4.00458      4.8747541    
     4.00808      4.7162050    
     4.01158      4.5670901    
     4.01508      4.4269270    
     4.01858      4.2952427    
     4.02208      4.1715820    
     4.02558      4.0555112    
     4.02908      3.9466188    
     4.03258      3.8445126    
     4.03608      3.7488152    
     4.03958      3.6591586    
     4.04308      3.5751783    
     4.04658      3.4965085    
     4.05008      3.4227785    
     4.05358      3.3536095    
     4.05708      3.2886147    
     4.06058      3.2273998    
     4.06408      3.1695660    
     4.06758      3.1147143    
     4.07108      3.0624501    
     4.07458      3.0123901    
     4.07808      2.9641683    
     4.08158      2.9174426    
     4.08508      2.8719008    
     4.08858      2.8272662    
     4.09208      2.7833018    
     4.09558      2.7398137    
     4.09908      2.6966521    
     4.10258      2.6537122    
     4.10608      2.6109325    
     4.10958      2.5682916    
     4.11308      2.5258048    
     4.11658      2.4835185    
     4.12008      2.4415045    
     4.12358      2.3998533    
     4.12708      2.3586680    
     4.13058      2.3180578    
     4.13408      2.2781319    
     4.13758      2.2389949    
     4.14108      2.2007420    
     4.14458      2.1634562    
     4.14808      2.1272057    
     4.15158      2.0920429    
     4.15508      2.0580041    
     4.15858      2.0251099    
     4.16208      1.9933667    
     4.16558      1.9627678    
     4.16908      1.9332959    
     4.17258      1.9049249    
     4.17608      1.8776219    
     4.17958      1.8513495    
     4.18308      1.8260671    
     4.18658      1.8017326    
     4.19008      1.7783036    
     4.19358      1.7557379    
     4.19708      1.7339943    
     4.20058      1.7130327    
     4.20408      1.6928143    
     4.20758      1.6733015    
     4.21108      1.6544577    
     4.21458      1.6362469    
     4.21808      1.6186337    
     4.22158      1.6015830    
     4.22508      1.5850599    
     4.22858      1.5690295    
     4.23208      1.5534574    
     4.23558      1.5383092    
     4.23908      1.5235511    
     4.24258      1.5091503    
     4.24608      1.4950748    
     4.24958      1.4812945    
     4.25308      1.4677807    
     4.25658      1.4545072    
     4.26008      1.4414502    
     4.26358      1.4285885    
     4.26708      1.4159041    
     4.27058      1.4033817    
     4.27408      1.3910091    
     4.27758      1.3787771    
     4.28108      1.3666791    
     4.28458      1.3547111    
     4.28808      1.3428713    
     4.29158      1.3311599    
     4.29508      1.3195783    
     4.29858      1.3081293    
     4.30208      1.2968162    
     4.30558      1.2856428    
     4.30908      1.2746128    
     4.31258      1.2637298    
     4.31608      1.2529967    
     4.31958      1.2424161    
     4.32308      1.2319895    
     4.32658      1.2217177    
     4.33008      1.2116008    
     4.33358      1.2016379    
     4.33708      1.1918276    
     4.34058      1.1821677    
     4.34408      1.1726556    
     4.34758      1.1632880    
     4.35108      1.1540616    
     4.35458      1.1449726    
     4.35808      1.1360174    
     4.36158      1.1271918    
     4.36508      1.1184921    
     4.36858      1.1099144    
     4.37208      1.1014547    
     4.37558      1.0931093    
     4.37908      1.0848746    
     4.38258      1.0767468    
     4.38608      1.0687224    
     4.38958      1.0607980    
     4.39308      1.0529702    
     4.39658      1.0452355    
     4.40008      1.0375907    
     4.40358      1.0300326    
     4.40708      1.0225579    
     4.41058      1.0151636    
     4.41408      1.0078467    
     4.41758      1.0006044    
     4.42108     0.99343375    
     4.42458     0.98633223    
     4.42808     0.97929735    
     4.43158     0.97232679    
     4.43508     0.96541842    
     4.43858     0.95857029    
     4.44208     0.95178064    
     4.44558     0.94504790    
     4.44908     0.93837067    
     4.45258     0.93174774    
     4.45608     0.92517805    
     4.45958     0.91866069    
     4.46308     0.91219488    
     4.46658     0.90577995    
     4.47008     0.89941530    
     4.47358     0.89310043    
     4.47708     0.88683484    
     4.48058     0.88061811    
     4.48408     0.87444979    
     4.48758     0.86832947    
     4.49108     0.86225670    
     4.49458     0.85623102    
     4.49808     0.85025195    
     4.50158     0.84431898    
     4.50508     0.83843157    
     4.50858     0.83258916    
     4.51208     0.82679117    
     4.51558     0.82103697    
     4.51908     0.81532596    
     4.52258     0.80965749    
     4.52608     0.80403092    
     4.52958     0.79844560    
     4.53308     0.79290089    
     4.53658     0.78739613    
     4.54008     0.78193069    
     4.54358     0.77650392    
     4.54708     0.77111520    
     4.55058     0.76576392    
     4.55408     0.76044946    
     4.55758     0.75517122    
     4.56108     0.74992861    
     4.56458     0.74472105    
     4.56808     0.73954797    
     4.57158     0.73440880    
     4.57508     0.72930300    
     4.57858     0.72423003    
     4.58208     0.71918935    
     4.58558     0.71418044    
     4.58908     0.70920280    
     4.59258     0.70425594    
     4.59608     0.69933936    
     4.59958     0.69445260    
     4.60308     0.68959520    
     4.60658     0.68476672    
     4.61008     0.67996674    
     4.61358     0.67519483    
     4.61708     0.67045060    
     4.62058     0.66573367    
     4.62408     0.66104365    
     4.62758     0.65638019    
     4.63108     0.65174294    
     4.63458     0.64713156    
     4.63808     0.64254572    
     4.64158     0.63798510    
     4.64508     0.63344939    
     4.64858     0.62893828    
     4.65208     0.62445148    
     4.65558     0.61998869    
     4.65908     0.61554961    
     4.66258     0.61113396    
     4.66608     0.60674146    
     4.66958     0.60237183    
